Endpoint,Percentage
/patient/appointments/cancel/961,0.00010945818199910443
/patient/appointments/cancel/678,0.00010945818199910443
/patient/scheduling/742,0.00010945818199910443
/patient/scheduling/528,0.00010945818199910443
/patient/scheduling/721,0.00010945818199910443
/patient/scheduling/595,9.950743818100404e-05
/patient/appointments/cancel/819,9.950743818100404e-05
/patient/appointments/799,9.950743818100404e-05
/patient/appointments/cancel/864,9.950743818100404e-05
/patient/appointments/confirm/929,9.950743818100404e-05
/patient/appointments/945,9.950743818100404e-05
/patient/appointments/717,9.950743818100404e-05
/patient/scheduling/719,9.950743818100404e-05
